id,Created (UTC),Amount,Amount Refunded,Currency,Fee,Net,Status,Description,Customer Email,order_id
ch_3Q001594,2026-08-23 18:06:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2673,nathan.dubois83936@example.com,#2673
ch_3Q001595,2026-08-23 20:55:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2674,theo.bernard59@example.com,#2674
ch_3Q001596,2026-08-23 21:54:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2675,nathan.moreau14165@example.com,#2675
ch_3Q001597,2026-08-23 17:51:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2676,camille.michel32425@example.com,#2676
ch_3Q001598,2026-08-23 16:23:00,226.80,133.76,eur,3.43,223.37,Paid,Shopify order #2677,emma.dubois65448@example.com,#2677
ch_3Q001599,2026-08-23 12:16:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2678,louis.simon65@example.com,#2678
ch_3Q001600,2026-08-23 11:16:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2679,emma.robert63858@example.com,#2679
ch_3Q001601,2026-08-23 16:29:00,177.60,0.00,eur,2.74,174.86,Paid,Shopify order #2680,hugo.thomas14006@example.com,#2680
ch_3Q001602,2026-08-23 12:10:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2681,lucas.thomas12692@example.com,#2681
ch_3Q001603,2026-08-23 21:55:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2682,manon.leroy71504@example.com,#2682
ch_3Q001604,2026-08-23 11:37:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2683,lucas.laurent42186@example.com,#2683
ch_3Q001605,2026-08-23 11:46:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2684,arthur.thomas69846@example.com,#2684
ch_3Q001606,2026-08-23 09:28:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2685,hugo.martin99557@example.com,#2685
ch_3Q001607,2026-08-23 13:02:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2686,emma.michel47032@example.com,#2686
ch_3Q001608,2026-08-23 22:12:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2687,theo.thomas61754@example.com,#2687
ch_3Q001609,2026-08-23 16:29:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #2688,nathan.michel6059@example.com,#2688
ch_3Q001610,2026-08-23 16:02:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #2689,nathan.dubois60@example.com,#2689
ch_3Q001611,2026-08-23 09:09:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2690,emma.lefebvre72786@example.com,#2690
ch_3Q001612,2026-08-23 19:56:00,225.60,0.00,eur,3.41,222.19,Paid,Shopify order #2691,lea.leroy34081@example.com,#2691
ch_3Q001613,2026-08-23 20:24:00,393.60,0.00,eur,5.76,387.84,Paid,Shopify order #2692,louis.leroy728@example.com,#2692
ch_3Q001614,2026-08-23 13:14:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2693,camille.durand45663@example.com,#2693
ch_3Q001615,2026-08-24 12:52:00,159.84,0.00,eur,2.49,157.35,Paid,Shopify order #2694,gabriel.michel44277@example.com,#2694
ch_3Q001616,2026-08-24 19:54:00,224.64,0.00,eur,3.39,221.25,Paid,Shopify order #2695,arthur.dubois71684@example.com,#2695
ch_3Q001617,2026-08-24 11:33:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2696,manon.martin91@example.com,#2696
ch_3Q001618,2026-08-24 09:21:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2697,chloe.robert67820@example.com,#2697
ch_3Q001619,2026-08-24 16:50:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #2698,gabriel.moreau3599@example.com,#2698
ch_3Q001620,2026-08-24 09:31:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2699,nathan.laurent38437@example.com,#2699
ch_3Q001621,2026-08-24 19:52:00,374.76,197.95,eur,5.50,369.26,Paid,Shopify order #2700,camille.simon35157@example.com,#2700
ch_3Q001622,2026-08-24 22:55:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2701,lea.leroy34081@example.com,#2701
ch_3Q001623,2026-08-24 09:05:00,235.44,0.00,eur,3.55,231.89,Paid,Shopify order #2702,ines.lefebvre77327@example.com,#2702
ch_3Q001624,2026-08-24 13:00:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2703,lea.moreau38173@example.com,#2703
ch_3Q001625,2026-08-24 18:53:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2704,chloe.garcia1367@example.com,#2704
ch_3Q001626,2026-08-24 15:02:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2705,camille.petit38829@example.com,#2705
ch_3Q001627,2026-08-24 10:08:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2706,emma.lefebvre52227@example.com,#2706
ch_3Q001628,2026-08-24 13:45:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2707,hugo.garcia37905@example.com,#2707
ch_3Q001629,2026-08-24 18:22:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2708,louis.robert95901@example.com,#2708
ch_3Q001630,2026-08-24 21:05:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2709,sarah.laurent7798@example.com,#2709
ch_3Q001631,2026-08-24 16:48:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2710,nathan.moreau47072@example.com,#2710
ch_3Q001632,2026-08-24 16:53:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2711,lea.thomas95381@example.com,#2711
ch_3Q001633,2026-08-24 10:01:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2712,sarah.garcia65@example.com,#2712
ch_3Q001634,2026-08-24 13:48:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2713,lucas.lefebvre32270@example.com,#2713
ch_3Q001635,2026-08-24 22:25:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2714,louis.martin18480@example.com,#2714
ch_3Q001636,2026-08-24 09:06:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2715,nathan.laurent39110@example.com,#2715
ch_3Q001637,2026-08-24 20:03:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2716,chloe.robert35625@example.com,#2716
ch_3Q001638,2026-08-24 12:34:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2717,hugo.leroy12916@example.com,#2717
ch_3Q001639,2026-08-24 10:45:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2718,lea.bernard11167@example.com,#2718
ch_3Q001640,2026-08-24 19:09:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2719,hugo.simon74150@example.com,#2719
ch_3Q001641,2026-08-24 18:29:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2720,lucas.laurent75971@example.com,#2720
ch_3Q001642,2026-08-24 09:48:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2721,lucas.martin10842@example.com,#2721
ch_3Q001643,2026-08-24 20:21:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2722,camille.martin90@example.com,#2722
ch_3Q001644,2026-08-24 22:54:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2723,camille.simon35157@example.com,#2723
ch_3Q001645,2026-08-24 10:33:00,234.36,0.00,eur,3.53,230.83,Paid,Shopify order #2724,chloe.moreau24120@example.com,#2724
ch_3Q001646,2026-08-24 18:41:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #2725,paul.moreau26259@example.com,#2725
ch_3Q001647,2026-08-24 15:37:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #2726,sarah.simon91986@example.com,#2726
ch_3Q001648,2026-08-24 11:56:00,309.96,0.00,eur,4.59,305.37,Paid,Shopify order #2727,arthur.michel17099@example.com,#2727
ch_3Q001649,2026-08-24 10:01:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2728,louis.thomas87360@example.com,#2728
ch_3Q001650,2026-08-24 11:47:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2729,gabriel.durand69438@example.com,#2729
ch_3Q001651,2026-08-24 21:03:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2730,sarah.thomas90181@example.com,#2730
ch_3Q001652,2026-08-24 09:10:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2731,sarah.petit43846@example.com,#2731
ch_3Q001653,2026-08-25 20:52:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2732,hugo.robert77733@example.com,#2732
ch_3Q001654,2026-08-25 19:10:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2733,lucas.dubois63433@example.com,#2733
ch_3Q001655,2026-08-25 11:42:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2734,jade.robert84956@example.com,#2734
ch_3Q001656,2026-08-25 10:00:00,429.60,0.00,eur,6.26,423.34,Paid,Shopify order #2735,louis.leroy94723@example.com,#2735
ch_3Q001657,2026-08-25 17:27:00,189.60,0.00,eur,2.90,186.70,Paid,Shopify order #2736,theo.bernard33012@example.com,#2736
ch_3Q001658,2026-08-25 10:53:00,386.64,0.00,eur,5.66,380.98,Paid,Shopify order #2737,camille.bernard55910@example.com,#2737
ch_3Q001659,2026-08-25 18:37:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2738,sarah.simon27056@example.com,#2738
ch_3Q001660,2026-08-25 19:08:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2739,emma.michel47032@example.com,#2739
ch_3Q001661,2026-08-25 09:32:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #2740,emma.moreau61726@example.com,#2740
ch_3Q001662,2026-08-25 13:30:00,666.36,0.00,eur,9.58,656.78,Paid,Shopify order #2741,sarah.garcia58514@example.com,#2741
ch_3Q001663,2026-08-25 08:57:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2742,chloe.martin36668@example.com,#2742
ch_3Q001664,2026-08-25 21:43:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2743,camille.michel69522@example.com,#2743
ch_3Q001665,2026-08-25 19:17:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2744,camille.martin16152@example.com,#2744
ch_3Q001666,2026-08-25 16:15:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2745,arthur.martin5186@example.com,#2745
ch_3Q001667,2026-08-25 13:44:00,224.40,0.00,eur,3.39,221.01,Paid,Shopify order #2746,lucas.simon6631@example.com,#2746
ch_3Q001668,2026-08-25 16:32:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2747,camille.petit87812@example.com,#2747
ch_3Q001669,2026-08-25 14:01:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2748,arthur.laurent39338@example.com,#2748
ch_3Q001670,2026-08-25 17:12:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2749,nathan.dubois43133@example.com,#2749
ch_3Q001671,2026-08-25 17:28:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #2750,nathan.durand13994@example.com,#2750
ch_3Q001672,2026-08-25 10:04:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2751,chloe.garcia62@example.com,#2751
ch_3Q001673,2026-08-25 18:04:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2752,lucas.garcia76@example.com,#2752
ch_3Q001674,2026-08-25 17:11:00,177.60,0.00,eur,2.74,174.86,Paid,Shopify order #2753,paul.lefebvre60@example.com,#2753
ch_3Q001675,2026-08-25 19:19:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2754,gabriel.garcia37690@example.com,#2754
ch_3Q001676,2026-08-25 14:24:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2755,manon.bernard88655@example.com,#2755
ch_3Q001677,2026-08-25 19:22:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2756,lucas.petit39398@example.com,#2756
ch_3Q001678,2026-08-25 16:04:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2757,manon.moreau7222@example.com,#2757
ch_3Q001679,2026-08-25 08:35:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2758,chloe.laurent75647@example.com,#2758
ch_3Q001680,2026-08-25 19:45:00,246.24,0.00,eur,3.70,242.54,Paid,Shopify order #2759,paul.leroy6959@example.com,#2759
ch_3Q001681,2026-08-25 20:06:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2760,lucas.petit65213@example.com,#2760
ch_3Q001682,2026-08-25 15:22:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2761,manon.laurent34480@example.com,#2761
ch_3Q001683,2026-08-25 22:43:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2762,hugo.thomas82580@example.com,#2762
ch_3Q001684,2026-08-26 08:19:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2763,arthur.simon8852@example.com,#2763
ch_3Q001685,2026-08-26 09:01:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2764,gabriel.robert87768@example.com,#2764
ch_3Q001686,2026-08-26 22:51:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2765,louis.bernard51363@example.com,#2765
ch_3Q001687,2026-08-26 20:19:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2766,louis.thomas95851@example.com,#2766
ch_3Q001688,2026-08-26 09:03:00,138.24,0.00,eur,2.19,136.05,Paid,Shopify order #2767,manon.petit66046@example.com,#2767
ch_3Q001689,2026-08-26 12:57:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2768,chloe.lefebvre94671@example.com,#2768
ch_3Q001690,2026-08-26 20:01:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2769,lucas.robert26218@example.com,#2769
ch_3Q001691,2026-08-26 20:50:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2770,louis.moreau67977@example.com,#2770
ch_3Q001692,2026-08-26 11:51:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2771,jade.laurent18050@example.com,#2771
ch_3Q001693,2026-08-26 16:20:00,429.60,0.00,eur,6.26,423.34,Paid,Shopify order #2772,gabriel.leroy96753@example.com,#2772
ch_3Q001694,2026-08-26 08:50:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2773,jade.leroy38@example.com,#2773
ch_3Q001695,2026-08-26 14:21:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2774,louis.simon6934@example.com,#2774
ch_3Q001696,2026-08-26 22:16:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2775,camille.martin90@example.com,#2775
ch_3Q001697,2026-08-26 12:58:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2776,ines.simon81620@example.com,#2776
ch_3Q001698,2026-08-26 15:14:00,249.60,0.00,eur,3.74,245.86,Paid,Shopify order #2777,ines.leroy2237@example.com,#2777
ch_3Q001699,2026-08-26 12:39:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #2778,lucas.durand69@example.com,#2778
ch_3Q001700,2026-08-26 14:25:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2779,lea.bernard94921@example.com,#2779
ch_3Q001701,2026-08-26 14:27:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2780,gabriel.durand69438@example.com,#2780
ch_3Q001702,2026-08-26 19:04:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2781,chloe.laurent98@example.com,#2781
ch_3Q001703,2026-08-26 18:25:00,212.76,0.00,eur,3.23,209.53,Paid,Shopify order #2782,gabriel.robert65918@example.com,#2782
ch_3Q001704,2026-08-26 16:59:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2783,paul.thomas50409@example.com,#2783
ch_3Q001705,2026-08-26 12:12:00,260.40,0.00,eur,3.90,256.50,Paid,Shopify order #2784,hugo.leroy12916@example.com,#2784
ch_3Q001706,2026-08-26 11:08:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2785,theo.robert41575@example.com,#2785
ch_3Q001707,2026-08-26 11:18:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2786,chloe.durand74212@example.com,#2786
ch_3Q001708,2026-08-26 21:33:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2787,louis.leroy67647@example.com,#2787
ch_3Q001709,2026-08-26 08:12:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2788,gabriel.leroy22740@example.com,#2788
ch_3Q001710,2026-08-26 15:50:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #2789,paul.martin46461@example.com,#2789
ch_3Q001711,2026-08-26 18:29:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2790,hugo.petit99035@example.com,#2790
ch_3Q001712,2026-08-26 22:19:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2791,louis.bernard67516@example.com,#2791
ch_3Q001713,2026-08-26 22:22:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2792,arthur.robert55@example.com,#2792
ch_3Q001714,2026-08-26 08:18:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2793,arthur.bernard2193@example.com,#2793
ch_3Q001715,2026-08-26 20:02:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2794,ines.laurent54824@example.com,#2794
ch_3Q001716,2026-08-26 13:07:00,354.24,0.00,eur,5.21,349.03,Paid,Shopify order #2795,camille.durand14838@example.com,#2795
ch_3Q001717,2026-08-26 09:36:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #2796,lea.michel43@example.com,#2796
ch_3Q001718,2026-08-26 16:30:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2797,arthur.robert44822@example.com,#2797
ch_3Q001719,2026-08-27 15:23:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2798,gabriel.laurent76740@example.com,#2798
ch_3Q001720,2026-08-27 12:07:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2799,sarah.thomas14897@example.com,#2799
ch_3Q001721,2026-08-27 13:26:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2800,hugo.michel82@example.com,#2800
ch_3Q001722,2026-08-27 18:25:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #2801,paul.dubois39@example.com,#2801
ch_3Q001723,2026-08-27 19:08:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2802,chloe.dubois85166@example.com,#2802
ch_3Q001724,2026-08-27 18:51:00,138.24,0.00,eur,2.19,136.05,Paid,Shopify order #2803,lucas.dubois76@example.com,#2803
ch_3Q001725,2026-08-27 16:07:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2804,paul.petit97963@example.com,#2804
ch_3Q001726,2026-08-27 08:50:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2805,lucas.thomas72246@example.com,#2805
ch_3Q001727,2026-08-27 13:26:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2806,emma.michel96532@example.com,#2806
ch_3Q001728,2026-08-27 11:12:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2807,arthur.bernard9336@example.com,#2807
ch_3Q001729,2026-08-27 18:50:00,584.40,0.00,eur,8.43,575.97,Paid,Shopify order #2808,sarah.lefebvre43501@example.com,#2808
ch_3Q001730,2026-08-27 09:05:00,246.24,0.00,eur,3.70,242.54,Paid,Shopify order #2809,lucas.moreau23425@example.com,#2809
ch_3Q001731,2026-08-27 15:17:00,704.40,0.00,eur,10.11,694.29,Paid,Shopify order #2810,paul.thomas37@example.com,#2810
ch_3Q001732,2026-08-27 21:29:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2811,sarah.moreau50603@example.com,#2811
ch_3Q001733,2026-08-27 09:54:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2812,paul.petit28155@example.com,#2812
ch_3Q001734,2026-08-27 15:57:00,344.40,0.00,eur,5.07,339.33,Paid,Shopify order #2813,chloe.martin36668@example.com,#2813
ch_3Q001735,2026-08-27 22:00:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2814,jade.lefebvre11949@example.com,#2814
ch_3Q001736,2026-08-27 13:33:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2815,camille.dubois86541@example.com,#2815
ch_3Q001737,2026-08-27 15:36:00,346.80,190.86,eur,5.11,341.69,Paid,Shopify order #2816,ines.durand98778@example.com,#2816
ch_3Q001738,2026-08-27 18:30:00,397.44,0.00,eur,5.81,391.63,Paid,Shopify order #2817,lucas.lefebvre42@example.com,#2817
ch_3Q001739,2026-08-27 10:24:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2818,theo.dubois29669@example.com,#2818
ch_3Q001740,2026-08-27 13:46:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2819,ines.thomas25483@example.com,#2819
ch_3Q001741,2026-08-27 17:47:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2820,lea.moreau24891@example.com,#2820
ch_3Q001742,2026-08-27 15:09:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2821,jade.bernard2052@example.com,#2821
ch_3Q001743,2026-08-27 09:19:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2822,louis.durand98559@example.com,#2822
ch_3Q001744,2026-08-27 17:56:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2823,nathan.durand20526@example.com,#2823
ch_3Q001745,2026-08-27 21:33:00,158.76,0.00,eur,2.47,156.29,Paid,Shopify order #2824,lea.lefebvre71377@example.com,#2824
ch_3Q001746,2026-08-27 12:57:00,105.84,0.00,eur,1.73,104.11,Paid,Shopify order #2825,chloe.simon7486@example.com,#2825
ch_3Q001747,2026-08-28 19:23:00,720.36,0.00,eur,10.34,710.02,Paid,Shopify order #2826,lucas.dubois16322@example.com,#2826
ch_3Q001748,2026-08-28 16:26:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2827,paul.leroy6959@example.com,#2827
ch_3Q001749,2026-08-28 19:12:00,105.84,0.00,eur,1.73,104.11,Paid,Shopify order #2828,lea.michel25@example.com,#2828
ch_3Q001750,2026-08-28 15:12:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2829,arthur.durand94@example.com,#2829
ch_3Q001751,2026-08-28 21:12:00,309.96,0.00,eur,4.59,305.37,Paid,Shopify order #2830,arthur.simon65634@example.com,#2830
ch_3Q001752,2026-08-28 19:55:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2831,lucas.moreau17@example.com,#2831
ch_3Q001753,2026-08-28 20:57:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2832,theo.simon43421@example.com,#2832
ch_3Q001754,2026-08-28 20:03:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #2833,lea.durand22526@example.com,#2833
ch_3Q001755,2026-08-28 16:40:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2834,gabriel.martin95@example.com,#2834
ch_3Q001756,2026-08-28 14:29:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2835,manon.dubois96226@example.com,#2835
ch_3Q001757,2026-08-28 08:05:00,69.62,41.42,eur,1.22,68.40,Paid,Shopify order #2836,nathan.lefebvre87799@example.com,#2836
ch_3Q001758,2026-08-28 22:21:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2837,emma.garcia78124@example.com,#2837
ch_3Q001759,2026-08-28 16:17:00,788.40,0.00,eur,11.29,777.11,Paid,Shopify order #2838,camille.bernard6824@example.com,#2838
ch_3Q001760,2026-08-28 21:34:00,203.04,0.00,eur,3.09,199.95,Paid,Shopify order #2839,chloe.lefebvre74561@example.com,#2839
ch_3Q001761,2026-08-28 13:21:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2840,jade.robert11929@example.com,#2840
ch_3Q001762,2026-08-28 19:00:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2841,gabriel.leroy26507@example.com,#2841
ch_3Q001763,2026-08-28 16:25:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2842,camille.laurent84926@example.com,#2842
ch_3Q001764,2026-08-28 19:54:00,138.24,0.00,eur,2.19,136.05,Paid,Shopify order #2843,lucas.dubois76@example.com,#2843
ch_3Q001765,2026-08-28 13:54:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2844,manon.petit74@example.com,#2844
ch_3Q001766,2026-08-28 12:00:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2845,lucas.simon73@example.com,#2845
ch_3Q001767,2026-08-28 22:27:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2846,lea.leroy27841@example.com,#2846
ch_3Q001768,2026-08-28 18:37:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2847,lucas.bernard97039@example.com,#2847
ch_3Q001769,2026-08-28 17:16:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #2848,sarah.martin99716@example.com,#2848
ch_3Q001770,2026-08-28 22:18:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2849,lucas.lefebvre32270@example.com,#2849
ch_3Q001771,2026-08-28 16:01:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2850,hugo.garcia4810@example.com,#2850
ch_3Q001772,2026-08-28 21:30:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2851,jade.laurent66390@example.com,#2851
ch_3Q001773,2026-08-29 13:41:00,153.60,0.00,eur,2.40,151.20,Paid,Shopify order #2852,lucas.leroy46165@example.com,#2852
ch_3Q001774,2026-08-29 19:48:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #2853,sarah.robert67359@example.com,#2853
ch_3Q001775,2026-08-29 11:48:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2854,paul.dubois21389@example.com,#2854
ch_3Q001776,2026-08-29 19:39:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2855,emma.garcia18@example.com,#2855
ch_3Q001777,2026-08-29 12:50:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2856,camille.lefebvre30321@example.com,#2856
ch_3Q001778,2026-08-29 16:27:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2857,sarah.thomas14897@example.com,#2857
ch_3Q001779,2026-08-29 14:51:00,285.60,0.00,eur,4.25,281.35,Paid,Shopify order #2858,hugo.simon32061@example.com,#2858
ch_3Q001780,2026-08-29 15:52:00,525.60,0.00,eur,7.61,517.99,Paid,Shopify order #2859,nathan.leroy68498@example.com,#2859
ch_3Q001781,2026-08-29 14:18:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2860,sarah.durand99@example.com,#2860
ch_3Q001782,2026-08-29 13:10:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2861,paul.martin22@example.com,#2861
ch_3Q001783,2026-08-29 13:04:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2862,theo.bernard33012@example.com,#2862
ch_3Q001784,2026-08-29 15:19:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2863,chloe.garcia24@example.com,#2863
ch_3Q001785,2026-08-29 17:06:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2864,lea.leroy99158@example.com,#2864
ch_3Q001786,2026-08-29 10:51:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2865,chloe.petit39@example.com,#2865
ch_3Q001787,2026-08-29 10:14:00,226.80,131.54,eur,3.43,223.37,Paid,Shopify order #2866,nathan.moreau97260@example.com,#2866
ch_3Q001788,2026-08-29 15:33:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #2867,arthur.garcia59072@example.com,#2867
ch_3Q001789,2026-08-29 09:57:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2868,hugo.garcia94168@example.com,#2868
